eid,auto_label
2-s2.0-85088147144,Health
2-s2.0-85087943358,Physics
2-s2.0-85087768220,Health
2-s2.0-85087708260,Physics
2-s2.0-85087683837,Physics
2-s2.0-85087636477,Health
2-s2.0-85087587268,Physics
2-s2.0-85087544128,Physics
2-s2.0-85087508326,Health
2-s2.0-85087478205,Biology
2-s2.0-85087392634,Physics
2-s2.0-85087383211,Physics
2-s2.0-85087313975,Physics
2-s2.0-85087135114,Physics
2-s2.0-85087103015,Physics
2-s2.0-85087066791,Biology
2-s2.0-85086940608,Biology
2-s2.0-85086716415,Physics
2-s2.0-85086602743,Health
2-s2.0-85086586942,Physics
2-s2.0-85086448185,Physics
2-s2.0-85086435125,Computer Science
2-s2.0-85086405936,Health
2-s2.0-85086325881,Health
2-s2.0-85086229559,Physics
2-s2.0-85086177430,Computer Science
2-s2.0-85086040191,Physics
2-s2.0-85086023934,Physics
2-s2.0-85085994631,Biology
2-s2.0-85085871192,Health
2-s2.0-85085750249,Physics
2-s2.0-85085652103,Physics
2-s2.0-85085475478,Computer Science
2-s2.0-85085376967,Computer Science
2-s2.0-85085347120,Health
2-s2.0-85085189492,Physics
2-s2.0-85085106390,Health
2-s2.0-85084991461,Physics
2-s2.0-85084752804,Physics
2-s2.0-85084572571,Physics
2-s2.0-85084572322,Health
2-s2.0-85084460557,Biology
2-s2.0-85084442361,Biology
2-s2.0-85084403964,Physics
2-s2.0-85084075104,Computer Science
2-s2.0-85083807977,Computer Science
2-s2.0-85083792429,Biology
2-s2.0-85083356061,Computer Science
2-s2.0-85082965144,Computer Science
2-s2.0-85082873346,Physics
2-s2.0-85082412799,Physics
2-s2.0-85081739563,Physics
2-s2.0-85081591910,Physics
2-s2.0-85081140448,Biology
2-s2.0-85074857926,Biology
2-s2.0-85074619383,Computer Science
2-s2.0-85073146679,Biology
2-s2.0-85071489002,Computer Science
2-s2.0-85068172252,Computer Science
2-s2.0-85065573652,Physics
2-s2.0-85062041913,Computer Science
2-s2.0-85052740804,Computer Science
2-s2.0-85090103964,Health
2-s2.0-85087477794,Physics
2-s2.0-85090078129,Biology
2-s2.0-85089129372,Health
2-s2.0-85088665885,Computer Science
2-s2.0-85088566816,Computer Science
2-s2.0-85084439620,Biology
2-s2.0-85089973926,Biology
2-s2.0-85089196935,Physics
2-s2.0-85087032230,Biology
2-s2.0-85084230087,Physics
2-s2.0-85089990367,Health
2-s2.0-85089445740,Computer Science
2-s2.0-85088124560,Computer Science
2-s2.0-85096978650,Computer Science
2-s2.0-85087158889,Physics
2-s2.0-85090135981,Physics
2-s2.0-85088610614,Health
2-s2.0-85086313998,Physics
2-s2.0-85082935582,Physics
2-s2.0-85092280246,Biology
2-s2.0-85089205583,Physics
2-s2.0-85089887512,Computer Science
2-s2.0-85093115355,Computer Science
2-s2.0-85092723763,Computer Science
2-s2.0-85089606655,Health
2-s2.0-85081718163,Physics
2-s2.0-85089873872,Physics
2-s2.0-85089165590,Physics
2-s2.0-85089332826,Health
2-s2.0-85089262141,Computer Science
2-s2.0-85089262127,Health
2-s2.0-85066075477,Computer Science
2-s2.0-85092735843,Computer Science
2-s2.0-85092713638,Computer Science
2-s2.0-85090399010,Physics
2-s2.0-85090384415,Physics
2-s2.0-85089978062,Physics
2-s2.0-85089768354,Physics
2-s2.0-85089505220,Physics
2-s2.0-85089304162,Physics
2-s2.0-85089079123,Health
2-s2.0-85066633856,Computer Science
2-s2.0-85089300626,Health
2-s2.0-85097340140,Computer Science
2-s2.0-85097329912,Computer Science
2-s2.0-85084495115,Physics
2-s2.0-85089407884,Biology
2-s2.0-85088047138,Health
2-s2.0-85065801547,Computer Science
2-s2.0-85106320636,Physics
2-s2.0-85106314057,Computer Science
2-s2.0-85097314083,Physics
2-s2.0-85096112718,Physics
2-s2.0-85096105475,Physics
2-s2.0-85095573358,Computer Science
2-s2.0-85092519749,Computer Science
2-s2.0-85092446896,Biology
2-s2.0-85091912527,Physics
2-s2.0-85091788205,Physics
2-s2.0-85091662799,Health
2-s2.0-85091570063,Health
2-s2.0-85091415413,Physics
2-s2.0-85091404259,Computer Science
2-s2.0-85090634635,Physics
2-s2.0-85090559669,Physics
2-s2.0-85090282524,Physics
2-s2.0-85090251026,Health
2-s2.0-85090178036,Physics
2-s2.0-85090177245,Health
2-s2.0-85090138291,Biology
2-s2.0-85090123448,Biology
2-s2.0-85090035581,Physics
2-s2.0-85090024879,Physics
2-s2.0-85090001221,Computer Science
2-s2.0-85089987196,Physics
2-s2.0-85089955660,Health
2-s2.0-85089953944,Computer Science
2-s2.0-85089948596,Health
2-s2.0-85089944446,Health
2-s2.0-85089810472,Physics
2-s2.0-85089776333,Physics
2-s2.0-85089742815,Physics
2-s2.0-85089736558,Physics
2-s2.0-85089732874,Physics
2-s2.0-85089690074,Physics
2-s2.0-85089660939,Biology
2-s2.0-85089601116,Computer Science
2-s2.0-85089552303,Physics
2-s2.0-85089501067,Computer Science
2-s2.0-85089418520,Computer Science
2-s2.0-85089381232,Physics
2-s2.0-85089360180,Physics
2-s2.0-85089308738,Physics
2-s2.0-85089197692,Physics
2-s2.0-85089186845,Physics
2-s2.0-85089170034,Physics
2-s2.0-85089128649,Physics
2-s2.0-85089128623,Physics
2-s2.0-85089044822,Biology
2-s2.0-85089023617,Physics
2-s2.0-85088877365,Computer Science
2-s2.0-85088872690,Computer Science
2-s2.0-85088811500,Physics
2-s2.0-85088782051,Biology
2-s2.0-85088667520,Computer Science
2-s2.0-85088635497,Biology
2-s2.0-85088608054,Physics
2-s2.0-85088586503,Physics
2-s2.0-85088584413,Computer Science
2-s2.0-85088576819,Computer Science
2-s2.0-85088560487,Health
2-s2.0-85088559326,Physics
2-s2.0-85088485920,Physics
2-s2.0-85088266100,Health
2-s2.0-85088255142,Health
2-s2.0-85088237599,Biology
2-s2.0-85088158244,Physics
2-s2.0-85088104818,Health
2-s2.0-85088030910,Computer Science
2-s2.0-85088028790,Physics
2-s2.0-85088026663,Physics
2-s2.0-85087907264,Computer Science
2-s2.0-85087855098,Computer Science
2-s2.0-85087843072,Physics
2-s2.0-85087739710,Physics
2-s2.0-85087736374,Physics
2-s2.0-85087530936,Physics
2-s2.0-85087062518,Health
2-s2.0-85087062351,Physics
2-s2.0-85087033200,Biology
2-s2.0-85086992998,Computer Science
2-s2.0-85086825371,Computer Science
2-s2.0-85086791597,Physics
2-s2.0-85086717424,Physics
2-s2.0-85086715634,Computer Science
2-s2.0-85086510165,Physics
2-s2.0-85086472296,Biology
2-s2.0-85086394011,Physics
2-s2.0-85086166825,Biology
2-s2.0-85086156058,Physics
2-s2.0-85086051674,Health
2-s2.0-85086022387,Biology
2-s2.0-85086002186,Computer Science
2-s2.0-85085921750,Health
2-s2.0-85085897379,Health
2-s2.0-85085663952,Health
2-s2.0-85085643446,Computer Science
2-s2.0-85085509517,Health
2-s2.0-85085388019,Biology
2-s2.0-85085375586,Biology
2-s2.0-85085342488,Health
2-s2.0-85085258157,Computer Science
2-s2.0-85085140930,Physics
2-s2.0-85085125219,Computer Science
2-s2.0-85085123452,Health
2-s2.0-85085069756,Biology
2-s2.0-85085061994,Computer Science
2-s2.0-85085039013,Computer Science
2-s2.0-85085004282,Health
2-s2.0-85085004166,Physics
2-s2.0-85084989514,Physics
2-s2.0-85084855131,Physics
2-s2.0-85084740662,Physics
2-s2.0-85084685184,Computer Science
2-s2.0-85084471600,Computer Science
2-s2.0-85084470366,Computer Science
2-s2.0-85084459567,Physics
2-s2.0-85084369254,Computer Science
2-s2.0-85084139718,Physics
2-s2.0-85083890897,Physics
2-s2.0-85083788170,Physics
2-s2.0-85083679262,Physics
2-s2.0-85083665847,Physics
2-s2.0-85083172852,Physics
2-s2.0-85083101863,Physics
2-s2.0-85082968349,Physics
2-s2.0-85082950161,Computer Science
2-s2.0-85082864874,Computer Science
2-s2.0-85082859892,Physics
2-s2.0-85082762579,Health
2-s2.0-85082746089,Computer Science
2-s2.0-85081665123,Physics
2-s2.0-85079382518,Computer Science
2-s2.0-85078936784,Physics
2-s2.0-85078683162,Computer Science
2-s2.0-85078260806,Physics
2-s2.0-85077903475,Health
2-s2.0-85076528498,Health
2-s2.0-85073953485,Physics
2-s2.0-85069880826,Biology
2-s2.0-85069540117,Health
2-s2.0-85090258788,Computer Science
2-s2.0-85090258666,Computer Science
2-s2.0-85089438701,Physics
2-s2.0-85087052540,Physics
2-s2.0-85090126505,Physics
2-s2.0-85086445417,Physics
2-s2.0-85086052581,Health
2-s2.0-85089612313,Biology
2-s2.0-85088851412,Health
2-s2.0-85089803209,Health
2-s2.0-85087342701,Physics
2-s2.0-85089504833,Computer Science
2-s2.0-85089228968,Biology
2-s2.0-85086742237,Health
2-s2.0-85091186965,Physics
2-s2.0-85090838197,Biology
2-s2.0-85089236537,Computer Science
2-s2.0-85088388733,Physics
2-s2.0-85087740674,Physics
2-s2.0-85090123672,Physics
2-s2.0-85089966195,Physics
2-s2.0-85088677773,Health
2-s2.0-85088487300,Physics
2-s2.0-85089266505,Biology
2-s2.0-85089014227,Physics
2-s2.0-85083437738,Computer Science
2-s2.0-85091477973,Biology
2-s2.0-85091341755,Physics
2-s2.0-85090920685,Computer Science
2-s2.0-85090917698,Computer Science
2-s2.0-85090909854,Computer Science
2-s2.0-85090892248,Computer Science
2-s2.0-85090888308,Computer Science
2-s2.0-85090879037,Computer Science
2-s2.0-85063761031,Physics
2-s2.0-85063441646,Computer Science
2-s2.0-85089011910,Physics
2-s2.0-85088888270,Physics
2-s2.0-85090123420,Computer Science
2-s2.0-85083741965,Physics
2-s2.0-85083296795,Physics
2-s2.0-85082879133,Physics
2-s2.0-85088805077,Computer Science
2-s2.0-85088486636,Physics
2-s2.0-85088255538,Health
2-s2.0-85088028328,Health
2-s2.0-85087923912,Physics
2-s2.0-85087421136,Physics
2-s2.0-85086391439,Physics
2-s2.0-85082312092,Physics
2-s2.0-85088875628,Physics
2-s2.0-85088025820,Computer Science
2-s2.0-85085763414,Physics
2-s2.0-85090650356,Physics
2-s2.0-85089280787,Physics
2-s2.0-85090918748,Computer Science
2-s2.0-85087689020,Health
2-s2.0-85089272667,Physics
2-s2.0-85088478026,Physics
2-s2.0-85087433656,Physics
2-s2.0-85087326316,Physics
2-s2.0-85088538888,Computer Science
2-s2.0-85085565853,Physics
2-s2.0-85088618141,Biology
2-s2.0-85088428072,Biology
2-s2.0-85087749562,Physics
2-s2.0-85087032697,Physics
2-s2.0-85083556656,Computer Science
2-s2.0-85064744511,Computer Science
2-s2.0-85063866358,Health
2-s2.0-85089955954,Physics
2-s2.0-85089430984,Physics
2-s2.0-85088949172,Health
2-s2.0-85088015094,Biology
2-s2.0-85087348270,Biology
2-s2.0-85086860265,Health
2-s2.0-85081929690,Health
2-s2.0-85076420325,Physics
2-s2.0-85046683437,Computer Science
2-s2.0-85117108726,Computer Science
2-s2.0-85114360814,Biology
2-s2.0-85114359549,Computer Science
2-s2.0-85114358750,Health
2-s2.0-85105336789,Computer Science
2-s2.0-85101937087,Computer Science
2-s2.0-85101904093,Computer Science
2-s2.0-85101903734,Computer Science
2-s2.0-85101901179,Computer Science
2-s2.0-85097665321,Health
2-s2.0-85097021717,Computer Science
2-s2.0-85095602797,Health
2-s2.0-85092159942,Physics
2-s2.0-85092038811,Physics
2-s2.0-85091874042,Computer Science
2-s2.0-85091855716,Computer Science
2-s2.0-85091486934,Computer Science
2-s2.0-85091403682,Physics
2-s2.0-85091262480,Computer Science
2-s2.0-85091259600,Physics
2-s2.0-85091250548,Computer Science
2-s2.0-85091216026,Computer Science
2-s2.0-85091213888,Computer Science
2-s2.0-85091210487,Computer Science
2-s2.0-85091035077,Physics
2-s2.0-85091030331,Physics
2-s2.0-85090851520,Biology
2-s2.0-85090849958,Computer Science
2-s2.0-85090830351,Health
2-s2.0-85090728675,Health
2-s2.0-85090638642,Biology
2-s2.0-85090617881,Computer Science
2-s2.0-85090616225,Computer Science
2-s2.0-85090533174,Health
2-s2.0-85090485310,Computer Science
2-s2.0-85090393700,Physics
2-s2.0-85090266576,Computer Science
2-s2.0-85090251615,Health
2-s2.0-85090067522,Biology
2-s2.0-85089882839,Health
2-s2.0-85089848324,Health
2-s2.0-85089837779,Health
2-s2.0-85089833858,Computer Science
2-s2.0-85089441197,Biology
2-s2.0-85089308543,Biology
2-s2.0-85088976873,Physics
2-s2.0-85088851884,Physics
2-s2.0-85088839883,Computer Science
2-s2.0-85088806032,Physics
2-s2.0-85088781753,Physics
2-s2.0-85088682777,Physics
2-s2.0-85088646665,Physics
2-s2.0-85088631887,Physics
2-s2.0-85088625830,Physics
2-s2.0-85088625053,Health
2-s2.0-85088566323,Health
2-s2.0-85088526760,Physics
2-s2.0-85088517758,Computer Science
2-s2.0-85088515805,Physics
2-s2.0-85088487781,Computer Science
2-s2.0-85088383072,Computer Science
2-s2.0-85088204492,Physics
2-s2.0-85088163145,Physics
2-s2.0-85088029903,Physics
2-s2.0-85087754326,Health
2-s2.0-85087746870,Computer Science
2-s2.0-85087743001,Biology
2-s2.0-85087699087,Physics
2-s2.0-85087671549,Health
2-s2.0-85087661945,Biology
2-s2.0-85087656410,Physics
2-s2.0-85087609785,Computer Science
2-s2.0-85087563819,Biology
2-s2.0-85087554618,Computer Science
2-s2.0-85087554208,Physics
2-s2.0-85087531466,Health
2-s2.0-85087423982,Computer Science
2-s2.0-85087395088,Computer Science
2-s2.0-85087391771,Computer Science
2-s2.0-85087348195,Physics
2-s2.0-85087321044,Computer Science
2-s2.0-85087110489,Physics
2-s2.0-85087110397,Physics
2-s2.0-85087086349,Physics
2-s2.0-85086938997,Physics
2-s2.0-85086913311,Computer Science
2-s2.0-85086910828,Computer Science
2-s2.0-85086886470,Health
2-s2.0-85086789713,Biology
2-s2.0-85086773820,Computer Science
2-s2.0-85086724053,Physics
2-s2.0-85086510130,Physics
2-s2.0-85086407457,Health
2-s2.0-85086176623,Physics
2-s2.0-85086045653,Computer Science
2-s2.0-85085762882,Computer Science
2-s2.0-85085760580,Biology
2-s2.0-85085663446,Health
2-s2.0-85085598597,Computer Science
2-s2.0-85085538928,Computer Science
2-s2.0-85085358503,Physics
2-s2.0-85085338599,Computer Science
2-s2.0-85085237413,Physics
2-s2.0-85085047562,Health
2-s2.0-85084855513,Physics
2-s2.0-85084480104,Health
2-s2.0-85084387054,Computer Science
2-s2.0-85084087146,Physics
2-s2.0-85083569717,Biology
2-s2.0-85083514610,Computer Science
2-s2.0-85083395501,Health
2-s2.0-85083311397,Physics
2-s2.0-85083290712,Physics
2-s2.0-85083232413,Physics
2-s2.0-85083203449,Physics
2-s2.0-85083047537,Physics
2-s2.0-85082977192,Health
2-s2.0-85082771875,Biology
2-s2.0-85082682829,Biology
2-s2.0-85082673354,Physics
2-s2.0-85082649753,Physics
2-s2.0-85082549235,Physics
2-s2.0-85082525992,Physics
2-s2.0-85082420038,Computer Science
2-s2.0-85082057745,Physics
2-s2.0-85081210596,Physics
2-s2.0-85081126642,Physics
2-s2.0-85080038849,Biology
2-s2.0-85080035304,Physics
2-s2.0-85079837716,Physics
2-s2.0-85079652405,Physics
2-s2.0-85079231636,Physics
2-s2.0-85079179222,Physics
2-s2.0-85077758689,Health
2-s2.0-85077698885,Health
2-s2.0-85076246639,Computer Science
2-s2.0-85076005661,Physics
2-s2.0-85075400906,Biology
2-s2.0-85075164979,Health
2-s2.0-85074999566,Physics
2-s2.0-85074007367,Health
2-s2.0-85070224570,Biology
2-s2.0-85068528080,Computer Science
2-s2.0-85062727781,Health
2-s2.0-85061919785,Physics
2-s2.0-85050261768,Health
2-s2.0-85090241869,Health
2-s2.0-85081002070,Physics
2-s2.0-85087863020,Physics
2-s2.0-85087412730,Health
2-s2.0-85087111423,Computer Science
2-s2.0-85087096464,Physics
2-s2.0-85088383509,Physics
2-s2.0-85087666569,Computer Science
2-s2.0-85087139295,Physics
2-s2.0-85087110919,Physics
2-s2.0-85087040056,Biology
2-s2.0-85087691662,Physics
2-s2.0-85082108744,Physics
2-s2.0-85087047105,Biology
2-s2.0-85086693768,Computer Science
2-s2.0-85074474124,Health
2-s2.0-85059045757,Biology
2-s2.0-85086523161,Health
2-s2.0-85076863864,Computer Science
2-s2.0-85087066600,Physics
2-s2.0-85086825263,Physics
2-s2.0-85086805847,Physics
2-s2.0-85086804210,Health
2-s2.0-85086799976,Computer Science
2-s2.0-85086624644,Physics
2-s2.0-85085618543,Physics
2-s2.0-85085555859,Physics
2-s2.0-85084364011,Physics
2-s2.0-85083331246,Physics
2-s2.0-85081014458,Health
2-s2.0-85086181365,Physics
2-s2.0-85086792921,Physics
2-s2.0-85086346415,Biology
2-s2.0-85083832485,Physics
2-s2.0-85083661454,Physics
2-s2.0-85080091737,Physics
2-s2.0-85087009960,Biology
2-s2.0-85086356080,Health
2-s2.0-85085878627,Physics
2-s2.0-85084377756,Computer Science
2-s2.0-85087285661,Physics
2-s2.0-85086369711,Physics
2-s2.0-85091053585,Physics
2-s2.0-85086297374,Health
2-s2.0-85090209846,Computer Science
2-s2.0-85080988950,Physics
2-s2.0-85078963686,Physics
2-s2.0-85075464404,Physics
2-s2.0-85090548665,Physics
2-s2.0-85086779900,Biology
2-s2.0-85085994436,Health
2-s2.0-85086918941,Biology
2-s2.0-85086775938,Health
2-s2.0-85071284324,Physics
2-s2.0-85126432952,Health
2-s2.0-85117849272,Physics
2-s2.0-85107184375,Biology
2-s2.0-85105961631,Health
2-s2.0-85098686546,Computer Science
2-s2.0-85098276728,Physics
2-s2.0-85098167641,Health
2-s2.0-85097035544,Health
2-s2.0-85096232908,Physics
2-s2.0-85095773913,Computer Science
2-s2.0-85093666065,Health
2-s2.0-85093653249,Health
2-s2.0-85093091903,Physics
2-s2.0-85092649698,Computer Science
2-s2.0-85091934322,Computer Science
2-s2.0-85091926458,Biology
2-s2.0-85091899387,Physics
2-s2.0-85091890109,Computer Science
2-s2.0-85091889483,Computer Science
2-s2.0-85091887838,Biology
2-s2.0-85091886142,Computer Science
2-s2.0-85091875814,Computer Science
2-s2.0-85091873733,Computer Science
2-s2.0-85091869952,Physics
2-s2.0-85091869864,Computer Science
2-s2.0-85091868761,Computer Science
2-s2.0-85091866628,Computer Science
2-s2.0-85091858799,Physics
2-s2.0-85091857402,Physics
2-s2.0-85091844509,Physics
2-s2.0-85091842621,Computer Science
2-s2.0-85091836229,Computer Science
2-s2.0-85091835800,Computer Science
2-s2.0-85091834556,Computer Science
2-s2.0-85091816642,Computer Science
2-s2.0-85090668789,Physics
2-s2.0-85090484750,Health
2-s2.0-85090230056,Computer Science
2-s2.0-85090112869,Physics
2-s2.0-85089814799,Physics
2-s2.0-85089667592,Health
2-s2.0-85089656609,Physics
2-s2.0-85089478551,Computer Science
2-s2.0-85089095075,Health
2-s2.0-85088533574,Physics
2-s2.0-85088524436,Computer Science
2-s2.0-85088010057,Physics
2-s2.0-85087989705,Computer Science
2-s2.0-85087685144,Physics
2-s2.0-85087521126,Computer Science
2-s2.0-85087468816,Health
2-s2.0-85087444879,Computer Science
2-s2.0-85087379114,Physics
2-s2.0-85087110424,Physics
2-s2.0-85087098461,Physics
2-s2.0-85087068036,Computer Science
2-s2.0-85086939613,Physics
2-s2.0-85086928014,Physics
2-s2.0-85086842475,Biology
2-s2.0-85086783069,Biology
2-s2.0-85086674941,Computer Science
2-s2.0-85086665105,Health
2-s2.0-85086653931,Health
2-s2.0-85086520072,Computer Science
2-s2.0-85086388647,Physics
2-s2.0-85086372110,Computer Science
2-s2.0-85086174027,Physics
2-s2.0-85086116863,Physics
2-s2.0-85086097817,Health
2-s2.0-85086027848,Physics
2-s2.0-85086018237,Health
2-s2.0-85086016803,Physics
2-s2.0-85086008016,Physics
2-s2.0-85085997943,Biology
2-s2.0-85085939784,Health
2-s2.0-85085925312,Computer Science
2-s2.0-85085909424,Physics
2-s2.0-85085909187,Computer Science
2-s2.0-85085871570,Physics
2-s2.0-85085759402,Biology
2-s2.0-85085707047,Physics
2-s2.0-85085692065,Physics
2-s2.0-85085643267,Health
2-s2.0-85085537726,Physics
2-s2.0-85085342709,Health
2-s2.0-85085292251,Physics
2-s2.0-85085288667,Physics
2-s2.0-85085270540,Physics
2-s2.0-85085215095,Physics
2-s2.0-85085135331,Health
2-s2.0-85085133058,Health
2-s2.0-85084894884,Health
2-s2.0-85084830730,Biology
2-s2.0-85084680528,Physics
2-s2.0-85084590703,Physics
2-s2.0-85084563306,Physics
2-s2.0-85084530038,Physics
2-s2.0-85084422497,Computer Science
2-s2.0-85084362531,Biology
2-s2.0-85084348441,Biology
2-s2.0-85084142278,Physics
2-s2.0-85084140033,Biology
2-s2.0-85084124815,Physics
2-s2.0-85084090176,Biology
2-s2.0-85083902880,Physics
2-s2.0-85083657674,Computer Science
2-s2.0-85083575612,Health
2-s2.0-85083201464,Computer Science
2-s2.0-85083173443,Health
2-s2.0-85083106466,Computer Science
2-s2.0-85083057481,Computer Science
2-s2.0-85083057441,Physics
2-s2.0-85083018342,Biology
2-s2.0-85083016362,Health
2-s2.0-85083006802,Biology
2-s2.0-85082961973,Computer Science
